in s,C1 in V
3.1735352E+00,5.34059E-01
3.1739027E+00,5.39918E-01
3.1742702E+00,5.36012E-01
3.1746378E+00,5.26246E-01
3.1750053E+00,5.10621E-01
3.1753728E+00,5.00855E-01
3.1757403E+00,5.07691E-01
3.1761078E+00,5.14527E-01
3.1764754E+00,5.30152E-01
3.1768429E+00,5.40895E-01
3.1772104E+00,5.46754E-01
3.1775779E+00,5.45777E-01
3.1779454E+00,5.26246E-01
3.1783130E+00,5.07691E-01
3.1786805E+00,5.02809E-01
3.1790480E+00,5.11598E-01
3.1794155E+00,5.25270E-01
3.1797830E+00,5.37965E-01
3.1801506E+00,5.43824E-01
3.1805181E+00,5.44801E-01
3.1808856E+00,5.34059E-01
3.1812531E+00,5.15504E-01
3.1816206E+00,4.96949E-01
3.1819882E+00,5.02809E-01
3.1823557E+00,5.11598E-01
3.1827232E+00,5.26246E-01
3.1830907E+00,5.35035E-01
3.1834582E+00,5.42848E-01
3.1838258E+00,5.38941E-01
3.1841933E+00,5.22340E-01
3.1845608E+00,5.06715E-01
3.1849283E+00,5.00855E-01
3.1852958E+00,5.05738E-01
3.1856634E+00,5.20387E-01
3.1860309E+00,5.32105E-01
3.1863984E+00,5.42848E-01
3.1867659E+00,5.49684E-01
3.1871334E+00,5.42848E-01
3.1875010E+00,5.23316E-01
3.1878685E+00,5.08668E-01
3.1882360E+00,5.02809E-01
3.1886035E+00,5.16480E-01
3.1889710E+00,5.30152E-01
3.1893386E+00,5.33082E-01
3.1897061E+00,5.43824E-01
3.1900736E+00,5.45777E-01
3.1904411E+00,5.29176E-01
3.1908086E+00,5.10621E-01
3.1911762E+00,5.01832E-01
3.1915437E+00,4.99879E-01
3.1919112E+00,5.14527E-01
3.1922787E+00,5.25270E-01
3.1926462E+00,5.38941E-01
3.1930138E+00,5.39918E-01
3.1933813E+00,5.32105E-01
3.1937488E+00,5.17457E-01
3.1941163E+00,5.03785E-01
3.1944838E+00,5.02809E-01
3.1948514E+00,5.07691E-01
3.1952189E+00,5.18434E-01
3.1955864E+00,5.34059E-01
3.1959539E+00,5.46754E-01
3.1963214E+00,5.49684E-01
3.1966890E+00,5.36988E-01
3.1970565E+00,5.17457E-01
3.1974240E+00,5.05738E-01
3.1977915E+00,5.06715E-01
3.1981590E+00,5.16480E-01
3.1985266E+00,5.29176E-01
3.1988941E+00,5.39918E-01
3.1992616E+00,5.46754E-01
3.1996291E+00,5.42848E-01
3.1999966E+00,5.24293E-01
3.2003642E+00,5.08668E-01
3.2007317E+00,5.00855E-01
3.2010992E+00,5.07691E-01
3.2014667E+00,5.15504E-01
3.2018342E+00,5.28199E-01
3.2022018E+00,5.38941E-01
3.2025693E+00,5.40895E-01
3.2029368E+00,5.32105E-01
3.2033043E+00,5.14527E-01
3.2036718E+00,5.02809E-01
3.2040394E+00,4.96949E-01
3.2044069E+00,5.10621E-01
3.2047744E+00,5.18434E-01
3.2051419E+00,5.36012E-01
3.2055094E+00,5.48707E-01
3.2058770E+00,5.48707E-01
3.2062445E+00,5.37965E-01
3.2066120E+00,5.15504E-01
3.2069795E+00,5.04762E-01
3.2073470E+00,5.07691E-01
3.2077146E+00,5.15504E-01
3.2080821E+00,5.32105E-01
3.2084496E+00,5.44801E-01
3.2088171E+00,5.47730E-01
3.2091846E+00,5.36988E-01
3.2095522E+00,5.23316E-01
3.2099197E+00,5.09645E-01
3.2102872E+00,4.99879E-01
3.2106547E+00,5.02809E-01
3.2110222E+00,5.20387E-01
3.2113898E+00,5.28199E-01
3.2117573E+00,5.39918E-01
3.2121248E+00,5.41871E-01
3.2124923E+00,5.27223E-01
3.2128598E+00,5.13551E-01
3.2132274E+00,5.05738E-01
3.2135949E+00,5.02809E-01
3.2139624E+00,5.13551E-01
3.2143299E+00,5.24293E-01
3.2146974E+00,5.39918E-01
3.2150650E+00,5.46754E-01
3.2154325E+00,5.48707E-01
3.2158000E+00,5.32105E-01
3.2161675E+00,5.12574E-01
3.2165350E+00,5.00855E-01
3.2169026E+00,5.06715E-01
3.2172701E+00,5.20387E-01
3.2176376E+00,5.32105E-01
3.2180051E+00,5.45777E-01
3.2183726E+00,5.44801E-01
3.2187402E+00,5.41871E-01
3.2191077E+00,5.22340E-01
3.2194752E+00,5.04762E-01
3.2198427E+00,4.96949E-01
3.2202102E+00,5.04762E-01
3.2205778E+00,5.19410E-01
3.2209453E+00,5.35035E-01
3.2213128E+00,5.39918E-01
3.2216803E+00,5.39918E-01
3.2220478E+00,5.27223E-01
3.2224154E+00,5.13551E-01
3.2227829E+00,4.99879E-01
3.2231504E+00,5.05738E-01
3.2235179E+00,5.16480E-01
3.2238854E+00,5.23316E-01
3.2242530E+00,5.38941E-01
3.2246205E+00,5.48707E-01
3.2249880E+00,5.43824E-01
3.2253555E+00,5.27223E-01
3.2257230E+00,5.11598E-01
3.2260906E+00,5.04762E-01
3.2264581E+00,5.09645E-01
3.2268256E+00,5.24293E-01
3.2271931E+00,5.34059E-01
3.2275606E+00,5.44801E-01
3.2279282E+00,5.45777E-01
3.2282957E+00,5.34059E-01
3.2286632E+00,5.19410E-01
3.2290307E+00,5.00855E-01
3.2293982E+00,4.97926E-01
3.2297658E+00,5.07691E-01
3.2301333E+00,5.22340E-01
3.2305008E+00,5.33082E-01
3.2308683E+00,5.42848E-01
3.2312358E+00,5.38941E-01
3.2316034E+00,5.25270E-01
3.2319709E+00,5.10621E-01
3.2323384E+00,4.99879E-01
3.2327059E+00,5.07691E-01
3.2330734E+00,5.15504E-01
3.2334410E+00,5.32105E-01
3.2338085E+00,5.41871E-01
3.2341760E+00,5.46754E-01
3.2345435E+00,5.42848E-01
3.2349110E+00,5.25270E-01
3.2352786E+00,5.08668E-01
3.2356461E+00,5.02809E-01
3.2360136E+00,5.11598E-01
3.2363811E+00,5.24293E-01
3.2367486E+00,5.35035E-01
3.2371162E+00,5.46754E-01
3.2374837E+00,5.45777E-01
3.2378512E+00,5.36012E-01
3.2382187E+00,5.14527E-01
3.2385862E+00,5.00855E-01
3.2389538E+00,5.02809E-01
3.2393213E+00,5.11598E-01
3.2396888E+00,5.24293E-01
3.2400563E+00,5.36012E-01
3.2404238E+00,5.40895E-01
3.2407914E+00,5.36012E-01
3.2411589E+00,5.21363E-01
3.2415264E+00,5.09645E-01
3.2418939E+00,5.01832E-01
3.2422614E+00,5.07691E-01
3.2426290E+00,5.19410E-01
3.2429965E+00,5.34059E-01
3.2433640E+00,5.42848E-01
3.2437315E+00,5.49684E-01
3.2440990E+00,5.40895E-01
3.2444666E+00,5.19410E-01
3.2448341E+00,5.09645E-01
3.2452016E+00,5.01832E-01
3.2455691E+00,5.13551E-01
3.2459366E+00,5.27223E-01
3.2463042E+00,5.39918E-01
3.2466717E+00,5.45777E-01
3.2470392E+00,5.44801E-01
3.2474067E+00,5.32105E-01
3.2477742E+00,5.10621E-01
3.2481418E+00,4.98902E-01
3.2485093E+00,4.99879E-01
3.2488768E+00,5.13551E-01
3.2492443E+00,5.30152E-01
3.2496118E+00,5.40895E-01
3.2499794E+00,5.38941E-01
3.2503469E+00,5.35035E-01
3.2507144E+00,5.19410E-01
3.2510819E+00,5.06715E-01
3.2514494E+00,5.02809E-01
3.2518170E+00,5.09645E-01
3.2521845E+00,5.19410E-01
3.2525520E+00,5.36988E-01
3.2529195E+00,5.43824E-01
3.2532870E+00,5.46754E-01
3.2536546E+00,5.40895E-01
3.2540221E+00,5.23316E-01
3.2543896E+00,5.07691E-01
3.2547571E+00,5.03785E-01
3.2551246E+00,5.16480E-01
3.2554922E+00,5.28199E-01
3.2558597E+00,5.39918E-01
3.2562272E+00,5.46754E-01
3.2565947E+00,5.40895E-01
3.2569622E+00,5.29176E-01
3.2573298E+00,5.09645E-01
3.2576973E+00,4.99879E-01
3.2580648E+00,5.03785E-01
3.2584323E+00,5.16480E-01
3.2587998E+00,5.29176E-01
3.2591674E+00,5.37965E-01
3.2595349E+00,5.42848E-01
3.2599024E+00,5.36988E-01
3.2602699E+00,5.15504E-01
3.2606374E+00,5.02809E-01
3.2610050E+00,5.02809E-01
3.2613725E+00,5.10621E-01
3.2617400E+00,5.21363E-01
3.2621075E+00,5.36012E-01
3.2624750E+00,5.47730E-01
3.2628426E+00,5.46754E-01
3.2632101E+00,5.36988E-01
3.2635776E+00,5.16480E-01
3.2639451E+00,5.04762E-01
3.2643126E+00,5.08668E-01
3.2646802E+00,5.18434E-01
3.2650477E+00,5.28199E-01
3.2654152E+00,5.40895E-01
3.2657827E+00,5.49684E-01
3.2661502E+00,5.39918E-01
3.2665178E+00,5.21363E-01
3.2668853E+00,5.06715E-01
3.2672528E+00,4.96949E-01
3.2676203E+00,5.03785E-01
3.2679878E+00,5.20387E-01
3.2683554E+00,5.30152E-01
3.2687229E+00,5.42848E-01
3.2690904E+00,5.41871E-01
3.2694579E+00,5.32105E-01
3.2698254E+00,5.13551E-01
3.2701930E+00,5.05738E-01
3.2705605E+00,5.02809E-01
3.2709280E+00,5.08668E-01
3.2712955E+00,5.25270E-01
3.2716630E+00,5.38941E-01
3.2720306E+00,5.45777E-01
3.2723981E+00,5.45777E-01
3.2727656E+00,5.33082E-01
3.2731331E+00,5.11598E-01
3.2735006E+00,5.03785E-01
3.2738682E+00,5.07691E-01
3.2742357E+00,5.19410E-01
3.2746032E+00,5.32105E-01
3.2749707E+00,5.42848E-01
3.2753382E+00,5.46754E-01
3.2757058E+00,5.41871E-01
3.2760733E+00,5.21363E-01
3.2764408E+00,5.04762E-01
3.2768083E+00,4.98902E-01
3.2771758E+00,5.07691E-01
3.2775434E+00,5.20387E-01
3.2779109E+00,5.34059E-01
3.2782784E+00,5.38941E-01
3.2786459E+00,5.39918E-01
3.2790134E+00,5.27223E-01
3.2793810E+00,5.10621E-01
3.2797485E+00,5.05738E-01
3.2801160E+00,5.03785E-01
3.2804835E+00,5.14527E-01
3.2808510E+00,5.25270E-01
3.2812186E+00,5.37965E-01
3.2815861E+00,5.47730E-01
3.2819536E+00,5.46754E-01
3.2823211E+00,5.34059E-01
3.2826886E+00,5.12574E-01
3.2830562E+00,5.04762E-01
3.2834237E+00,5.14527E-01
3.2837912E+00,5.20387E-01
3.2841587E+00,5.34059E-01
3.2845262E+00,5.43824E-01
3.2848938E+00,5.48707E-01
3.2852613E+00,5.39918E-01
3.2856288E+00,5.21363E-01
3.2859963E+00,5.05738E-01
3.2863638E+00,4.99879E-01
3.2867314E+00,5.09645E-01
3.2870989E+00,5.21363E-01
3.2874664E+00,5.36012E-01
3.2878339E+00,5.42848E-01
3.2882014E+00,5.38941E-01
3.2885690E+00,5.30152E-01
3.2889365E+00,5.15504E-01
3.2893040E+00,4.99879E-01
3.2896715E+00,5.06715E-01
3.2900390E+00,5.17457E-01
3.2904066E+00,5.28199E-01
3.2907741E+00,5.39918E-01
3.2911416E+00,5.50660E-01
3.2915091E+00,5.42848E-01
3.2918766E+00,5.22340E-01
3.2922442E+00,5.08668E-01
3.2926117E+00,5.04762E-01
3.2929792E+00,5.13551E-01
3.2933467E+00,5.26246E-01
3.2937142E+00,5.35035E-01
3.2940818E+00,5.45777E-01
3.2944493E+00,5.45777E-01
3.2948168E+00,5.37965E-01
3.2951843E+00,5.15504E-01
3.2955518E+00,4.96949E-01
3.2959194E+00,5.00855E-01
3.2962869E+00,5.11598E-01
3.2966544E+00,5.22340E-01
3.2970219E+00,5.37965E-01
3.2973894E+00,5.42848E-01
3.2977570E+00,5.37965E-01
3.2981245E+00,5.21363E-01
3.2984920E+00,5.12574E-01
3.2988595E+00,5.00855E-01
3.2992270E+00,5.08668E-01
3.2995946E+00,5.20387E-01
3.2999621E+00,5.32105E-01
3.3003296E+00,5.39918E-01
3.3006971E+00,5.52613E-01
3.3010646E+00,5.39918E-01
3.3014322E+00,5.24293E-01
3.3017997E+00,5.09645E-01
3.3021672E+00,5.05738E-01
3.3025347E+00,5.13551E-01
3.3029022E+00,5.24293E-01
3.3032698E+00,5.35035E-01
3.3036373E+00,5.46754E-01
3.3040048E+00,5.45777E-01
3.3043723E+00,5.29176E-01
3.3047398E+00,5.15504E-01
3.3051074E+00,4.96949E-01
3.3054749E+00,4.96949E-01
3.3058424E+00,5.10621E-01
3.3062099E+00,5.26246E-01
3.3065774E+00,5.36988E-01
3.3069450E+00,5.41871E-01
3.3073125E+00,5.36012E-01
3.3076800E+00,5.22340E-01
3.3080475E+00,5.09645E-01
3.3084150E+00,5.00855E-01
3.3087826E+00,5.09645E-01
3.3091501E+00,5.16480E-01
3.3095176E+00,5.30152E-01
3.3098851E+00,5.44801E-01
3.3102526E+00,5.51637E-01
3.3106202E+00,5.38941E-01
3.3109877E+00,5.23316E-01
3.3113552E+00,5.07691E-01
3.3117227E+00,5.03785E-01
3.3120902E+00,5.15504E-01
3.3124578E+00,5.28199E-01
3.3128253E+00,5.39918E-01
3.3131928E+00,5.46754E-01
3.3135603E+00,5.41871E-01
3.3139278E+00,5.29176E-01
3.3142954E+00,5.08668E-01
3.3146629E+00,4.98902E-01
3.3150304E+00,5.02809E-01
3.3153979E+00,5.18434E-01
3.3157654E+00,5.27223E-01
3.3161330E+00,5.38941E-01
3.3165005E+00,5.39918E-01
3.3168680E+00,5.37965E-01
3.3172355E+00,5.17457E-01
3.3176030E+00,5.04762E-01
3.3179706E+00,5.02809E-01
3.3183381E+00,5.12574E-01
3.3187056E+00,5.21363E-01
3.3190731E+00,5.36012E-01
3.3194406E+00,5.44801E-01
3.3198082E+00,5.45777E-01
3.3201757E+00,5.36012E-01
3.3205432E+00,5.19410E-01
3.3209107E+00,5.05738E-01
3.3212782E+00,5.06715E-01
3.3216458E+00,5.14527E-01
3.3220133E+00,5.27223E-01
3.3223808E+00,5.42848E-01
3.3227483E+00,5.46754E-01
3.3231158E+00,5.42848E-01
3.3234834E+00,5.25270E-01
3.3238509E+00,5.07691E-01
3.3242184E+00,4.96949E-01
3.3245859E+00,5.02809E-01
3.3249534E+00,5.17457E-01
3.3253210E+00,5.30152E-01
3.3256885E+00,5.40895E-01
3.3260560E+00,5.41871E-01
3.3264235E+00,5.32105E-01
3.3267910E+00,5.16480E-01
3.3271586E+00,5.03785E-01
3.3275261E+00,5.03785E-01
3.3278936E+00,5.08668E-01
3.3282611E+00,5.24293E-01
3.3286286E+00,5.37965E-01
3.3289962E+00,5.49684E-01
3.3293637E+00,5.48707E-01
3.3297312E+00,5.34059E-01
3.3300987E+00,5.18434E-01
3.3304662E+00,5.05738E-01
3.3308338E+00,5.08668E-01
3.3312013E+00,5.17457E-01
3.3315688E+00,5.30152E-01
3.3319363E+00,5.40895E-01
3.3323038E+00,5.47730E-01
3.3326714E+00,5.42848E-01
3.3330389E+00,5.27223E-01
3.3334064E+00,5.09645E-01
3.3337739E+00,4.97926E-01
3.3341414E+00,5.04762E-01
3.3345090E+00,5.20387E-01
3.3348765E+00,5.32105E-01
3.3352440E+00,5.39918E-01
3.3356115E+00,5.39918E-01
3.3359790E+00,5.29176E-01
3.3363466E+00,5.12574E-01
3.3367141E+00,5.02809E-01
3.3370816E+00,5.01832E-01
3.3374491E+00,5.13551E-01
3.3378166E+00,5.25270E-01
3.3381842E+00,5.38941E-01
3.3385517E+00,5.46754E-01
3.3389192E+00,5.41871E-01
3.3392867E+00,5.29176E-01
3.3396542E+00,5.09645E-01
3.3400218E+00,5.06715E-01
3.3403893E+00,5.08668E-01
3.3407568E+00,5.20387E-01
3.3411243E+00,5.34059E-01
3.3414918E+00,5.45777E-01
3.3418594E+00,5.46754E-01
3.3422269E+00,5.39918E-01
3.3425944E+00,5.20387E-01
3.3429619E+00,5.02809E-01
3.3433294E+00,4.99879E-01
3.3436970E+00,5.04762E-01
3.3440645E+00,5.18434E-01
3.3444320E+00,5.34059E-01
3.3447995E+00,5.40895E-01
3.3451670E+00,5.40895E-01
3.3455346E+00,5.24293E-01
3.3459021E+00,5.11598E-01
3.3462696E+00,5.01832E-01
3.3466371E+00,5.02809E-01
3.3470046E+00,5.14527E-01
3.3473722E+00,5.27223E-01
3.3477397E+00,5.40895E-01
3.3481072E+00,5.46754E-01
3.3484747E+00,5.44801E-01
3.3488422E+00,5.28199E-01
3.3492098E+00,5.09645E-01
3.3495773E+00,5.03785E-01
3.3499448E+00,5.08668E-01
3.3503123E+00,5.24293E-01
3.3506798E+00,5.37965E-01
3.3510474E+00,5.46754E-01
3.3514149E+00,5.47730E-01
3.3517824E+00,5.38941E-01
3.3521499E+00,5.19410E-01
3.3525174E+00,4.99879E-01
3.3528850E+00,4.98902E-01
3.3532525E+00,5.10621E-01
3.3536200E+00,5.21363E-01
3.3539875E+00,5.32105E-01
3.3543550E+00,5.42848E-01
3.3547226E+00,5.38941E-01
3.3550901E+00,5.23316E-01
3.3554576E+00,5.07691E-01
3.3558251E+00,5.01832E-01
3.3561926E+00,5.05738E-01
3.3565602E+00,5.15504E-01
3.3569277E+00,5.31129E-01
3.3572952E+00,5.39918E-01
3.3576627E+00,5.47730E-01
3.3580302E+00,5.40895E-01
3.3583978E+00,5.24293E-01
3.3587653E+00,5.09645E-01
3.3591328E+00,5.05738E-01
3.3595003E+00,5.10621E-01
3.3598678E+00,5.22340E-01
3.3602354E+00,5.37965E-01
3.3606029E+00,5.46754E-01
3.3609704E+00,5.45777E-01
3.3613379E+00,5.33082E-01
3.3617054E+00,5.16480E-01
3.3620730E+00,5.01832E-01
3.3624405E+00,5.01832E-01
3.3628080E+00,5.14527E-01
3.3631755E+00,5.25270E-01
3.3635430E+00,5.36012E-01
3.3639106E+00,5.40895E-01
3.3642781E+00,5.36012E-01
3.3646456E+00,5.21363E-01
3.3650131E+00,5.08668E-01
3.3653806E+00,4.99879E-01
3.3657482E+00,5.05738E-01
3.3661157E+00,5.16480E-01
3.3664832E+00,5.29176E-01
3.3668507E+00,5.42848E-01
3.3672182E+00,5.47730E-01
3.3675858E+00,5.40895E-01
3.3679533E+00,5.23316E-01
3.3683208E+00,5.04762E-01
3.3686883E+00,5.02809E-01
3.3690558E+00,5.16480E-01
3.3694234E+00,5.27223E-01
3.3697909E+00,5.38941E-01
3.3701584E+00,5.49684E-01
3.3705259E+00,5.43824E-01
3.3708934E+00,5.30152E-01
3.3712610E+00,5.13551E-01
3.3716285E+00,4.96949E-01
3.3719960E+00,4.99879E-01
3.3723635E+00,5.14527E-01
3.3727310E+00,5.29176E-01
3.3730986E+00,5.37965E-01
3.3734661E+00,5.42848E-01
3.3738336E+00,5.34059E-01
3.3742011E+00,5.17457E-01
3.3745686E+00,5.04762E-01
3.3749362E+00,5.02809E-01
3.3753037E+00,5.07691E-01
3.3756712E+00,5.21363E-01
3.3760387E+00,5.36988E-01
3.3764062E+00,5.45777E-01
3.3767738E+00,5.49684E-01
3.3771413E+00,5.36012E-01
3.3775088E+00,5.20387E-01
3.3778763E+00,5.08668E-01
3.3782438E+00,5.04762E-01
3.3786114E+00,5.15504E-01
3.3789789E+00,5.30152E-01
3.3793464E+00,5.40895E-01
3.3797139E+00,5.46754E-01
3.3800814E+00,5.40895E-01
3.3804490E+00,5.29176E-01
3.3808165E+00,5.07691E-01
3.3811840E+00,4.99879E-01
3.3815515E+00,5.04762E-01
3.3819190E+00,5.16480E-01
3.3822866E+00,5.29176E-01
3.3826541E+00,5.41871E-01
3.3830216E+00,5.43824E-01
3.3833891E+00,5.32105E-01
3.3837566E+00,5.14527E-01
3.3841242E+00,5.04762E-01
3.3844917E+00,5.02809E-01
3.3848592E+00,5.07691E-01
3.3852267E+00,5.22340E-01
3.3855942E+00,5.37965E-01
3.3859618E+00,5.46754E-01
3.3863293E+00,5.47730E-01
3.3866968E+00,5.36012E-01
3.3870643E+00,5.17457E-01
3.3874318E+00,5.04762E-01
3.3877994E+00,5.05738E-01
3.3881669E+00,5.19410E-01
3.3885344E+00,5.34059E-01
3.3889019E+00,5.41871E-01
3.3892694E+00,5.45777E-01
3.3896370E+00,5.39918E-01
3.3900045E+00,5.25270E-01
3.3903720E+00,5.05738E-01
3.3907395E+00,4.98902E-01
3.3911070E+00,5.05738E-01
3.3914746E+00,5.16480E-01
3.3918421E+00,5.30152E-01
3.3922096E+00,5.38941E-01
3.3925771E+00,5.39918E-01
3.3929446E+00,5.29176E-01
3.3933122E+00,5.14527E-01
3.3936797E+00,5.04762E-01
3.3940472E+00,5.03785E-01
3.3944147E+00,5.12574E-01
3.3947822E+00,5.25270E-01
3.3951498E+00,5.37965E-01
3.3955173E+00,5.44801E-01
3.3958848E+00,5.47730E-01
3.3962523E+00,5.28199E-01
3.3966198E+00,5.13551E-01
3.3969874E+00,5.02809E-01
3.3973549E+00,5.09645E-01
3.3977224E+00,5.21363E-01
3.3980899E+00,5.34059E-01
3.3984574E+00,5.43824E-01
3.3988250E+00,5.46754E-01
3.3991925E+00,5.39918E-01
3.3995600E+00,5.22340E-01
3.3999275E+00,5.06715E-01
3.4002950E+00,4.95973E-01
3.4006626E+00,5.06715E-01
3.4010301E+00,5.21363E-01
3.4013976E+00,5.36012E-01
3.4017651E+00,5.40895E-01
3.4021326E+00,5.38941E-01
3.4025002E+00,5.24293E-01
3.4028677E+00,5.10621E-01
3.4032352E+00,5.02809E-01
3.4036027E+00,5.07691E-01
3.4039702E+00,5.11598E-01
3.4043378E+00,5.26246E-01
3.4047053E+00,5.41871E-01
3.4050728E+00,5.47730E-01
3.4054403E+00,5.44801E-01
3.4058078E+00,5.25270E-01
3.4061754E+00,5.10621E-01
3.4065429E+00,5.02809E-01
3.4069104E+00,5.10621E-01
3.4072779E+00,5.19410E-01
3.4076454E+00,5.33082E-01
3.4080130E+00,5.43824E-01
3.4083805E+00,5.47730E-01
3.4087480E+00,5.35035E-01
3.4091155E+00,5.17457E-01
3.4094830E+00,4.99879E-01
3.4098506E+00,4.98902E-01
3.4102181E+00,5.12574E-01
3.4105856E+00,5.19410E-01
3.4109531E+00,5.35035E-01
3.4113206E+00,5.43824E-01
3.4116882E+00,5.38941E-01
3.4120557E+00,5.23316E-01
3.4124232E+00,5.06715E-01
3.4127907E+00,5.02809E-01
3.4131582E+00,5.06715E-01
3.4135258E+00,5.17457E-01
3.4138933E+00,5.32105E-01
3.4142608E+00,5.41871E-01
3.4146283E+00,5.45777E-01
3.4149958E+00,5.41871E-01
3.4153634E+00,5.25270E-01
3.4157309E+00,5.13551E-01
3.4160984E+00,5.03785E-01
3.4164659E+00,5.07691E-01
3.4168334E+00,5.21363E-01
3.4172010E+00,5.37965E-01
3.4175685E+00,5.41871E-01
3.4179360E+00,5.44801E-01
3.4183035E+00,5.32105E-01
3.4186710E+00,5.13551E-01
3.4190386E+00,5.01832E-01
3.4194061E+00,4.97926E-01
3.4197736E+00,5.10621E-01
3.4201411E+00,5.22340E-01
3.4205086E+00,5.37965E-01
3.4208762E+00,5.42848E-01
3.4212437E+00,5.34059E-01
3.4216112E+00,5.25270E-01
3.4219787E+00,5.09645E-01
3.4223462E+00,5.00855E-01
3.4227138E+00,5.07691E-01
3.4230813E+00,5.20387E-01
3.4234488E+00,5.32105E-01
3.4238163E+00,5.41871E-01
3.4241838E+00,5.47730E-01
3.4245514E+00,5.38941E-01
3.4249189E+00,5.20387E-01
3.4252864E+00,5.05738E-01
3.4256539E+00,5.07691E-01
3.4260214E+00,5.14527E-01
3.4263890E+00,5.25270E-01
3.4267565E+00,5.37965E-01
3.4271240E+00,5.45777E-01
3.4274915E+00,5.44801E-01
3.4278590E+00,5.29176E-01
3.4282266E+00,5.09645E-01
3.4285941E+00,4.99879E-01
3.4289616E+00,5.05738E-01
3.4293291E+00,5.09645E-01
3.4296966E+00,5.27223E-01
3.4300642E+00,5.38941E-01
3.4304317E+00,5.41871E-01
3.4307992E+00,5.35035E-01
3.4311667E+00,5.19410E-01
3.4315342E+00,5.03785E-01
3.4319018E+00,5.05738E-01
3.4322693E+00,5.09645E-01
3.4326368E+00,5.21363E-01
3.4330043E+00,5.33082E-01
3.4333718E+00,5.45777E-01
3.4337394E+00,5.45777E-01
3.4341069E+00,5.39918E-01
3.4344744E+00,5.18434E-01
3.4348419E+00,5.04762E-01
3.4352094E+00,5.03785E-01
3.4355770E+00,5.13551E-01
3.4359445E+00,5.28199E-01
3.4363120E+00,5.41871E-01
3.4366795E+00,5.46754E-01
3.4370470E+00,5.44801E-01
3.4374146E+00,5.28199E-01
3.4377821E+00,5.07691E-01
3.4381496E+00,5.00855E-01
3.4385171E+00,5.03785E-01
3.4388846E+00,5.17457E-01
3.4392522E+00,5.28199E-01
3.4396197E+00,5.37965E-01
3.4399872E+00,5.42848E-01
3.4403547E+00,5.35035E-01
3.4407222E+00,5.18434E-01
3.4410898E+00,5.06715E-01
3.4414573E+00,5.02809E-01
3.4418248E+00,5.07691E-01
3.4421923E+00,5.21363E-01
3.4425598E+00,5.36012E-01
3.4429274E+00,5.44801E-01
3.4432949E+00,5.45777E-01
3.4436624E+00,5.32105E-01
3.4440299E+00,5.16480E-01
3.4443974E+00,5.05738E-01
3.4447650E+00,5.08668E-01
3.4451325E+00,5.17457E-01
3.4455000E+00,5.29176E-01
3.4458675E+00,5.39918E-01
3.4462350E+00,5.46754E-01
3.4466026E+00,5.39918E-01
3.4469701E+00,5.25270E-01
3.4473376E+00,5.08668E-01
3.4477051E+00,4.96949E-01
3.4480726E+00,5.04762E-01
3.4484402E+00,5.19410E-01
3.4488077E+00,5.28199E-01
3.4491752E+00,5.39918E-01
3.4495427E+00,5.40895E-01
3.4499102E+00,5.29176E-01
3.4502778E+00,5.15504E-01
3.4506453E+00,5.04762E-01
3.4510128E+00,5.00855E-01
3.4513803E+00,5.14527E-01
3.4517478E+00,5.25270E-01
3.4521154E+00,5.34059E-01
3.4524829E+00,5.47730E-01
3.4528504E+00,5.45777E-01
3.4532179E+00,5.32105E-01
3.4535854E+00,5.13551E-01
3.4539530E+00,5.02809E-01
3.4543205E+00,5.04762E-01
3.4546880E+00,5.17457E-01
3.4550555E+00,5.32105E-01
3.4554230E+00,5.43824E-01
3.4557906E+00,5.45777E-01
3.4561581E+00,5.36012E-01
3.4565256E+00,5.20387E-01
3.4568931E+00,5.02809E-01
3.4572606E+00,4.96949E-01
3.4576282E+00,5.04762E-01
3.4579957E+00,5.21363E-01
3.4583632E+00,5.33082E-01
3.4587307E+00,5.39918E-01
3.4590982E+00,5.40895E-01
3.4594658E+00,5.27223E-01
3.4598333E+00,5.14527E-01
3.4602008E+00,4.97926E-01
3.4605683E+00,5.02809E-01
3.4609358E+00,5.13551E-01
3.4613034E+00,5.25270E-01
3.4616709E+00,5.38941E-01
3.4620384E+00,5.46754E-01
3.4624059E+00,5.43824E-01
3.4627734E+00,5.30152E-01
3.4631410E+00,5.11598E-01
3.4635085E+00,5.06715E-01
3.4638760E+00,5.07691E-01
3.4642435E+00,5.21363E-01
3.4646110E+00,5.32105E-01
3.4649786E+00,5.45777E-01
3.4653461E+00,5.49684E-01
3.4657136E+00,5.35035E-01
3.4660811E+00,5.20387E-01
3.4664486E+00,4.99879E-01
3.4668162E+00,4.98902E-01
3.4671837E+00,5.09645E-01
3.4675512E+00,5.21363E-01
3.4679187E+00,5.34059E-01
3.4682862E+00,5.39918E-01
3.4686538E+00,5.38941E-01
3.4690213E+00,5.24293E-01
3.4693888E+00,5.12574E-01
3.4697563E+00,4.98902E-01
3.4701238E+00,5.06715E-01
3.4704914E+00,5.16480E-01
3.4708589E+00,5.29176E-01
3.4712264E+00,5.39918E-01
3.4715939E+00,5.46754E-01
3.4719614E+00,5.39918E-01
3.4723290E+00,5.26246E-01
3.4726965E+00,5.12574E-01
3.4730640E+00,5.07691E-01
3.4734315E+00,5.13551E-01
3.4737990E+00,5.19410E-01
3.4741666E+00,5.35035E-01
3.4745341E+00,5.45777E-01
3.4749016E+00,5.47730E-01
3.4752691E+00,5.35035E-01
3.4756366E+00,5.18434E-01
