,Magnitude (Step of 0.001),N(m)
5162,13.92902474,172
5163,13.93002474,172
5164,13.93102474,172
5165,13.93202474,172
5166,13.93302474,172
5167,13.93402474,172
5168,13.93502474,172
5169,13.93602474,172
5170,13.93702474,172
5171,13.93802474,173
5172,13.93902474,174
5173,13.94002474,176
5174,13.94102474,176
5175,13.94202474,178
5176,13.94302474,179
5177,13.94402474,179
5178,13.94502474,179
5179,13.94602474,179
5180,13.94702474,179
5181,13.94802474,179
5182,13.94902474,179
5183,13.95002474,179
5184,13.95102474,179
5185,13.95202474,179
5186,13.95302474,179
5187,13.95402474,179
5188,13.95502474,179
5189,13.95602474,179
5190,13.95702474,179
5191,13.95802474,179
5192,13.95902474,179
5193,13.96002474,179
5194,13.96102474,179
5195,13.96202474,179
5196,13.96302474,179
5197,13.96402474,179
5198,13.96502474,179
5199,13.96602474,179
5200,13.96702474,179
5201,13.96802474,179
5202,13.96902474,179
5203,13.97002474,179
5204,13.97102474,179
5205,13.97202474,179
5206,13.97302474,179
5207,13.97402474,179
5208,13.97502474,179
5209,13.97602474,179
5210,13.97702474,179
5211,13.97802474,179
5212,13.97902474,179
5213,13.98002474,179
5214,13.98102474,179
5215,13.98202474,179
5216,13.98302474,179
5217,13.98402474,179
5218,13.98502474,179
5219,13.98602474,179
5220,13.98702474,179
5221,13.98802474,179
5222,13.98902474,179
5223,13.99002474,179
5224,13.99102474,179
5225,13.99202474,179
5226,13.99302474,179
5227,13.99402474,179
5228,13.99502474,179
5229,13.99602474,179
5230,13.99702474,179
5231,13.99802474,179
5232,13.99902474,179
5233,14.00002474,179
5234,14.00102474,179
5235,14.00202474,179
5236,14.00302474,179
5237,14.00402474,179
5238,14.00502474,179
5239,14.00602474,179
5240,14.00702474,179
5241,14.00802474,179
5242,14.00902474,179
5243,14.01002474,179
5244,14.01102474,179
5245,14.01202474,179
5246,14.01302474,179
5247,14.01402474,179
5248,14.01502474,179
5249,14.01602474,179
5250,14.01702474,179
5251,14.01802474,179
5252,14.01902474,179
5253,14.02002474,179
5254,14.02102474,179
5255,14.02202474,179
5256,14.02302474,179
5257,14.02402474,179
5258,14.02502474,179
5259,14.02602474,179
5260,14.02702474,179
5261,14.02802474,179
5262,14.02902474,179
5263,14.03002474,179
5264,14.03102474,179
5265,14.03202474,179
5266,14.03302474,179
5267,14.03402474,179
5268,14.03502474,179
5269,14.03602474,179
5270,14.03702474,179
5271,14.03802474,179
5272,14.03902474,179
5273,14.04002474,179
5274,14.04102474,179
5275,14.04202474,179
5276,14.04302474,179
5277,14.04402474,179
5278,14.04502474,179
5279,14.04602474,179
5280,14.04702474,179
5281,14.04802474,179
5282,14.04902474,179
5283,14.05002474,179
5284,14.05102474,179
5285,14.05202474,179
5286,14.05302474,180
5287,14.05402474,180
5288,14.05502474,182
5289,14.05602474,183
5290,14.05702474,187
5291,14.05802474,188
5292,14.05902474,188
5293,14.06002474,188
5294,14.06102474,188
5295,14.06202474,188
5296,14.06302474,188
5297,14.06402474,188
5298,14.06502474,188
5299,14.06602474,188
5300,14.06702474,188
5301,14.06802474,188
5302,14.06902474,188
5303,14.07002474,188
5304,14.07102474,188
5305,14.07202474,188
5306,14.07302474,188
5307,14.07402474,188
5308,14.07502474,188
5309,14.07602474,188
5310,14.07702474,188
5311,14.07802474,188
5312,14.07902474,188
5313,14.08002474,188
5314,14.08102474,188
5315,14.08202474,188
5316,14.08302474,188
5317,14.08402474,188
5318,14.08502474,188
5319,14.08602474,188
5320,14.08702474,188
5321,14.08802474,188
5322,14.08902474,188
5323,14.09002474,188
5324,14.09102474,188
5325,14.09202474,188
5326,14.09302474,188
5327,14.09402474,188
5328,14.09502474,188
5329,14.09602474,188
5330,14.09702474,188
5331,14.09802474,188
5332,14.09902474,188
5333,14.10002474,188
5334,14.10102474,188
5335,14.10202474,188
5336,14.10302474,188
5337,14.10402474,188
5338,14.10502474,188
5339,14.10602474,188
5340,14.10702474,188
5341,14.10802474,188
5342,14.10902474,188
5343,14.11002474,188
5344,14.11102474,188
5345,14.11202474,188
5346,14.11302474,188
5347,14.11402474,188
5348,14.11502474,188
5349,14.11602474,188
5350,14.11702474,188
5351,14.11802474,188
5352,14.11902474,188
5353,14.12002474,188
5354,14.12102474,188
5355,14.12202474,188
5356,14.12302474,188
5357,14.12402474,188
5358,14.12502474,188
5359,14.12602474,188
5360,14.12702474,188
5361,14.12802474,188
5362,14.12902474,188
5363,14.13002474,188
5364,14.13102474,188
5365,14.13202474,188
5366,14.13302474,188
5367,14.13402474,188
5368,14.13502474,188
5369,14.13602474,188
5370,14.13702474,188
5371,14.13802474,188
5372,14.13902474,188
5373,14.14002474,188
5374,14.14102474,188
5375,14.14202474,188
5376,14.14302474,188
5377,14.14402474,188
5378,14.14502474,188
5379,14.14602474,188
5380,14.14702474,188
5381,14.14802474,188
5382,14.14902474,188
5383,14.15002474,188
5384,14.15102474,188
5385,14.15202474,188
5386,14.15302474,188
5387,14.15402474,188
5388,14.15502474,188
5389,14.15602474,188
5390,14.15702474,188
5391,14.15802474,188
5392,14.15902474,188
5393,14.16002474,188
5394,14.16102474,188
5395,14.16202474,188
5396,14.16302474,188
5397,14.16402474,188
5398,14.16502474,188
5399,14.16602474,188
5400,14.16702474,188
5401,14.16802474,188
5402,14.16902474,188
5403,14.17002474,188
5404,14.17102474,188
5405,14.17202474,188
5406,14.17302474,188
5407,14.17402474,188
5408,14.17502474,188
5409,14.17602474,188
5410,14.17702474,188
5411,14.17802474,188
5412,14.17902474,188
5413,14.18002474,188
5414,14.18102474,188
5415,14.18202474,188
5416,14.18302474,190
5417,14.18402474,190
5418,14.18502474,194
5419,14.18602474,195
5420,14.18702474,195
5421,14.18802474,195
5422,14.18902474,195
5423,14.19002474,195
5424,14.19102474,195
5425,14.19202474,195
5426,14.19302474,195
5427,14.19402474,195
5428,14.19502474,195
5429,14.19602474,195
5430,14.19702474,195
5431,14.19802474,195
5432,14.19902474,195
5433,14.20002474,195
5434,14.20102474,195
5435,14.20202474,195
5436,14.20302474,195
5437,14.20402474,195
5438,14.20502474,195
5439,14.20602474,195
5440,14.20702474,195
5441,14.20802474,195
5442,14.20902474,195
5443,14.21002474,195
5444,14.21102474,195
5445,14.21202474,195
5446,14.21302474,195
5447,14.21402474,195
5448,14.21502474,195
5449,14.21602474,195
5450,14.21702474,195
5451,14.21802474,195
5452,14.21902474,195
5453,14.22002474,195
5454,14.22102474,195
5455,14.22202474,195
5456,14.22302474,195
5457,14.22402474,195
5458,14.22502474,195
5459,14.22602474,195
5460,14.22702474,195
5461,14.22802474,195
5462,14.22902474,195
5463,14.23002474,195
5464,14.23102474,195
5465,14.23202474,195
5466,14.23302474,195
5467,14.23402474,195
5468,14.23502474,195
5469,14.23602474,195
5470,14.23702474,195
5471,14.23802474,195
5472,14.23902474,195
5473,14.24002474,195
5474,14.24102474,195
5475,14.24202474,195
5476,14.24302474,195
5477,14.24402474,195
5478,14.24502474,195
5479,14.24602474,195
5480,14.24702474,195
5481,14.24802474,195
5482,14.24902474,195
5483,14.25002474,195
5484,14.25102474,195
5485,14.25202474,195
5486,14.25302474,195
5487,14.25402474,195
5488,14.25502474,195
5489,14.25602474,195
5490,14.25702474,195
5491,14.25802474,195
5492,14.25902474,195
5493,14.26002474,195
5494,14.26102474,195
5495,14.26202474,195
5496,14.26302474,195
5497,14.26402474,195
5498,14.26502474,195
5499,14.26602474,195
5500,14.26702474,195
5501,14.26802474,195
5502,14.26902474,195
5503,14.27002474,195
5504,14.27102474,195
5505,14.27202474,195
5506,14.27302474,195
5507,14.27402474,195
5508,14.27502474,195
5509,14.27602474,195
5510,14.27702474,195
5511,14.27802474,195
5512,14.27902474,195
5513,14.28002474,195
5514,14.28102474,195
5515,14.28202474,195
5516,14.28302474,195
5517,14.28402474,195
5518,14.28502474,195
5519,14.28602474,195
5520,14.28702474,195
5521,14.28802474,195
5522,14.28902474,195
5523,14.29002474,195
5524,14.29102474,195
5525,14.29202474,195
5526,14.29302474,195
5527,14.29402474,195
5528,14.29502474,195
5529,14.29602474,195
5530,14.29702474,195
5531,14.29802474,195
5532,14.29902474,195
5533,14.30002474,195
5534,14.30102474,195
5535,14.30202474,195
5536,14.30302474,195
5537,14.30402474,195
5538,14.30502474,195
5539,14.30602474,195
5540,14.30702474,195
5541,14.30802474,195
5542,14.30902474,195
5543,14.31002474,195
5544,14.31102474,195
5545,14.31202474,195
5546,14.31302474,195
5547,14.31402474,195
5548,14.31502474,195
5549,14.31602474,195
5550,14.31702474,195
5551,14.31802474,195
5552,14.31902474,195
5553,14.32002474,195
5554,14.32102474,195
5555,14.32202474,195
5556,14.32302474,195
5557,14.32402474,195
5558,14.32502474,195
5559,14.32602474,195
5560,14.32702474,195
5561,14.32802474,196
5562,14.32902474,196
5563,14.33002474,200
5564,14.33102474,204
5565,14.33202474,204
5566,14.33302474,204
5567,14.33402474,204
5568,14.33502474,204
5569,14.33602474,204
5570,14.33702474,204
5571,14.33802474,204
5572,14.33902474,204
5573,14.34002474,204
5574,14.34102474,204
5575,14.34202474,204
5576,14.34302474,204
5577,14.34402474,204
5578,14.34502474,204
5579,14.34602474,204
5580,14.34702474,204
5581,14.34802474,204
5582,14.34902474,204
5583,14.35002474,204
5584,14.35102474,204
5585,14.35202474,204
5586,14.35302474,204
5587,14.35402474,204
5588,14.35502474,204
5589,14.35602474,204
5590,14.35702474,204
5591,14.35802474,204
5592,14.35902474,204
5593,14.36002474,204
5594,14.36102474,204
5595,14.36202474,204
5596,14.36302474,204
5597,14.36402474,204
5598,14.36502474,204
5599,14.36602474,204
5600,14.36702474,204
5601,14.36802474,204
5602,14.36902474,204
5603,14.37002474,204
5604,14.37102474,204
5605,14.37202474,204
5606,14.37302474,204
5607,14.37402474,204
5608,14.37502474,204
5609,14.37602474,204
5610,14.37702474,204
5611,14.37802474,204
5612,14.37902474,204
5613,14.38002474,204
5614,14.38102474,204
5615,14.38202474,204
5616,14.38302474,204
5617,14.38402474,204
5618,14.38502474,204
5619,14.38602474,204
5620,14.38702474,204
5621,14.38802474,204
5622,14.38902474,204
5623,14.39002474,204
5624,14.39102474,204
5625,14.39202474,204
5626,14.39302474,204
5627,14.39402474,204
5628,14.39502474,204
5629,14.39602474,204
5630,14.39702474,204
5631,14.39802474,204
5632,14.39902474,204
5633,14.40002474,204
5634,14.40102474,204
5635,14.40202474,204
5636,14.40302474,204
5637,14.40402474,204
5638,14.40502474,204
5639,14.40602474,204
5640,14.40702474,204
5641,14.40802474,204
5642,14.40902474,204
5643,14.41002474,204
5644,14.41102474,204
5645,14.41202474,204
5646,14.41302474,204
5647,14.41402474,204
5648,14.41502474,204
5649,14.41602474,204
5650,14.41702474,204
5651,14.41802474,204
5652,14.41902474,204
5653,14.42002474,204
5654,14.42102474,204
5655,14.42202474,204
5656,14.42302474,204
5657,14.42402474,204
5658,14.42502474,204
5659,14.42602474,204
5660,14.42702474,204
5661,14.42802474,204
5662,14.42902474,204
5663,14.43002474,204
5664,14.43102474,204
5665,14.43202474,204
5666,14.43302474,204
5667,14.43402474,204
5668,14.43502474,204
5669,14.43602474,204
5670,14.43702474,204
5671,14.43802474,204
5672,14.43902474,204
5673,14.44002474,204
5674,14.44102474,204
5675,14.44202474,204
5676,14.44302474,204
5677,14.44402474,204
5678,14.44502474,204
5679,14.44602474,204
5680,14.44702474,204
5681,14.44802474,204
5682,14.44902474,204
5683,14.45002474,204
5684,14.45102474,204
5685,14.45202474,204
5686,14.45302474,204
5687,14.45402474,204
5688,14.45502474,204
5689,14.45602474,204
5690,14.45702474,204
5691,14.45802474,204
5692,14.45902474,204
5693,14.46002474,204
5694,14.46102474,204
5695,14.46202474,204
5696,14.46302474,204
5697,14.46402474,204
5698,14.46502474,204
5699,14.46602474,204
5700,14.46702474,204
5701,14.46802474,204
5702,14.46902474,204
5703,14.47002474,204
5704,14.47102474,204
5705,14.47202474,204
5706,14.47302474,204
5707,14.47402474,204
5708,14.47502474,204
5709,14.47602474,204
5710,14.47702474,204
5711,14.47802474,204
5712,14.47902474,204
5713,14.48002474,204
5714,14.48102474,204
5715,14.48202474,204
5716,14.48302474,204
5717,14.48402474,204
5718,14.48502474,204
5719,14.48602474,204
5720,14.48702474,204
5721,14.48802474,204
5722,14.48902474,204
5723,14.49002474,204
5724,14.49102474,204
5725,14.49202474,204
5726,14.49302474,204
5727,14.49402474,204
5728,14.49502474,204
5729,14.49602474,204
5730,14.49702474,206
5731,14.49802474,209
5732,14.49902474,213
5733,14.50002474,214
5734,14.50102474,214
5735,14.50202474,214
5736,14.50302474,214
5737,14.50402474,214
5738,14.50502474,214
5739,14.50602474,214
5740,14.50702474,214
5741,14.50802474,214
5742,14.50902474,214
5743,14.51002474,214
5744,14.51102474,214
5745,14.51202474,214
5746,14.51302474,214
5747,14.51402474,214
5748,14.51502474,214
5749,14.51602474,214
5750,14.51702474,214
5751,14.51802474,214
5752,14.51902474,214
5753,14.52002474,214
5754,14.52102474,214
5755,14.52202474,214
5756,14.52302474,214
5757,14.52402474,214
5758,14.52502474,214
5759,14.52602474,214
5760,14.52702474,214
5761,14.52802474,214
5762,14.52902474,214
5763,14.53002474,214
5764,14.53102474,214
5765,14.53202474,214
5766,14.53302474,214
5767,14.53402474,214
5768,14.53502474,214
5769,14.53602474,214
5770,14.53702474,214
5771,14.53802474,214
5772,14.53902474,214
5773,14.54002474,214
5774,14.54102474,214
5775,14.54202474,214
5776,14.54302474,214
5777,14.54402474,214
5778,14.54502474,214
5779,14.54602474,214
5780,14.54702474,214
5781,14.54802474,214
5782,14.54902474,214
5783,14.55002474,214
5784,14.55102474,214
5785,14.55202474,214
5786,14.55302474,214
5787,14.55402474,214
5788,14.55502474,214
5789,14.55602474,214
5790,14.55702474,214
5791,14.55802474,214
5792,14.55902474,214
5793,14.56002474,214
5794,14.56102474,214
5795,14.56202474,214
5796,14.56302474,214
5797,14.56402474,214
5798,14.56502474,214
5799,14.56602474,214
5800,14.56702474,214
5801,14.56802474,214
5802,14.56902474,214
5803,14.57002474,214
5804,14.57102474,214
5805,14.57202474,214
5806,14.57302474,214
5807,14.57402474,214
5808,14.57502474,214
5809,14.57602474,214
5810,14.57702474,214
5811,14.57802474,214
5812,14.57902474,214
5813,14.58002474,214
5814,14.58102474,214
5815,14.58202474,214
5816,14.58302474,214
5817,14.58402474,214
5818,14.58502474,214
5819,14.58602474,214
5820,14.58702474,214
5821,14.58802474,214
5822,14.58902474,214
5823,14.59002474,214
5824,14.59102474,214
5825,14.59202474,214
5826,14.59302474,214
5827,14.59402474,214
5828,14.59502474,214
5829,14.59602474,214
5830,14.59702474,214
5831,14.59802474,214
5832,14.59902474,214
5833,14.60002474,214
5834,14.60102474,214
5835,14.60202474,214
5836,14.60302474,214
5837,14.60402474,214
5838,14.60502474,214
5839,14.60602474,214
5840,14.60702474,214
5841,14.60802474,214
5842,14.60902474,214
5843,14.61002474,214
5844,14.61102474,214
5845,14.61202474,214
5846,14.61302474,214
5847,14.61402474,214
5848,14.61502474,214
5849,14.61602474,214
5850,14.61702474,214
5851,14.61802474,214
5852,14.61902474,214
5853,14.62002474,214
5854,14.62102474,214
5855,14.62202474,214
5856,14.62302474,214
5857,14.62402474,214
5858,14.62502474,214
5859,14.62602474,214
5860,14.62702474,214
5861,14.62802474,214
5862,14.62902474,214
5863,14.63002474,214
5864,14.63102474,214
5865,14.63202474,214
5866,14.63302474,214
5867,14.63402474,214
5868,14.63502474,214
5869,14.63602474,214
5870,14.63702474,214
5871,14.63802474,214
5872,14.63902474,214
5873,14.64002474,214
5874,14.64102474,214
5875,14.64202474,214
5876,14.64302474,214
5877,14.64402474,214
5878,14.64502474,214
5879,14.64602474,214
5880,14.64702474,214
5881,14.64802474,214
5882,14.64902474,214
5883,14.65002474,214
5884,14.65102474,214
5885,14.65202474,214
5886,14.65302474,214
5887,14.65402474,214
5888,14.65502474,214
5889,14.65602474,214
5890,14.65702474,214
5891,14.65802474,214
5892,14.65902474,214
5893,14.66002474,214
5894,14.66102474,214
5895,14.66202474,214
5896,14.66302474,214
5897,14.66402474,214
5898,14.66502474,214
5899,14.66602474,214
5900,14.66702474,214
5901,14.66802474,214
5902,14.66902474,214
5903,14.67002474,214
5904,14.67102474,214
5905,14.67202474,214
5906,14.67302474,214
5907,14.67402474,214
5908,14.67502474,214
5909,14.67602474,214
5910,14.67702474,214
5911,14.67802474,214
5912,14.67902474,214
5913,14.68002474,214
5914,14.68102474,214
5915,14.68202474,214
5916,14.68302474,214
5917,14.68402474,214
5918,14.68502474,214
5919,14.68602474,214
5920,14.68702474,214
5921,14.68802474,214
5922,14.68902474,214
5923,14.69002474,214
5924,14.69102474,214
5925,14.69202474,214
5926,14.69302474,215
5927,14.69402474,216
5928,14.69502474,217
5929,14.69602474,224
5930,14.69702474,228
5931,14.69802474,228
5932,14.69902474,228
5933,14.70002474,228
5934,14.70102474,228
5935,14.70202474,228
5936,14.70302474,228
5937,14.70402474,228
5938,14.70502474,228
5939,14.70602474,228
5940,14.70702474,228
5941,14.70802474,228
5942,14.70902474,228
5943,14.71002474,228
5944,14.71102474,228
5945,14.71202474,228
5946,14.71302474,228
5947,14.71402474,228
5948,14.71502474,228
5949,14.71602474,228
5950,14.71702474,228
5951,14.71802474,228
5952,14.71902474,228
5953,14.72002474,228
5954,14.72102474,228
5955,14.72202474,228
5956,14.72302474,228
5957,14.72402474,228
5958,14.72502474,228
5959,14.72602474,228
5960,14.72702474,228
5961,14.72802474,228
5962,14.72902474,228
5963,14.73002474,228
5964,14.73102474,228
5965,14.73202474,228
5966,14.73302474,228
5967,14.73402474,228
5968,14.73502474,228
5969,14.73602474,228
5970,14.73702474,228
5971,14.73802474,228
5972,14.73902474,228
5973,14.74002474,228
5974,14.74102474,228
5975,14.74202474,228
5976,14.74302474,228
5977,14.74402474,228
5978,14.74502474,228
5979,14.74602474,228
5980,14.74702474,228
5981,14.74802474,228
5982,14.74902474,228
5983,14.75002474,228
5984,14.75102474,228
5985,14.75202474,228
5986,14.75302474,228
5987,14.75402474,228
5988,14.75502474,228
5989,14.75602474,228
5990,14.75702474,228
5991,14.75802474,228
5992,14.75902474,228
5993,14.76002474,228
5994,14.76102474,228
5995,14.76202474,228
5996,14.76302474,228
5997,14.76402474,228
5998,14.76502474,228
5999,14.76602474,228
6000,14.76702474,228
6001,14.76802474,228
6002,14.76902474,228
6003,14.77002474,228
6004,14.77102474,228
6005,14.77202474,228
6006,14.77302474,228
6007,14.77402474,228
6008,14.77502474,228
6009,14.77602474,228
6010,14.77702474,228
6011,14.77802474,228
6012,14.77902474,228
6013,14.78002474,228
6014,14.78102474,228
6015,14.78202474,228
6016,14.78302474,228
6017,14.78402474,228
6018,14.78502474,228
6019,14.78602474,228
6020,14.78702474,228
6021,14.78802474,228
6022,14.78902474,228
6023,14.79002474,228
6024,14.79102474,228
6025,14.79202474,228
6026,14.79302474,228
6027,14.79402474,228
6028,14.79502474,228
6029,14.79602474,228
6030,14.79702474,228
6031,14.79802474,228
6032,14.79902474,228
6033,14.80002474,228
6034,14.80102474,228
6035,14.80202474,228
6036,14.80302474,228
6037,14.80402474,228
6038,14.80502474,228
6039,14.80602474,228
6040,14.80702474,228
6041,14.80802474,228
6042,14.80902474,228
6043,14.81002474,228
6044,14.81102474,228
6045,14.81202474,228
6046,14.81302474,228
6047,14.81402474,228
6048,14.81502474,228
6049,14.81602474,228
6050,14.81702474,228
6051,14.81802474,228
6052,14.81902474,228
6053,14.82002474,228
6054,14.82102474,228
6055,14.82202474,228
6056,14.82302474,228
6057,14.82402474,228
6058,14.82502474,228
6059,14.82602474,228
6060,14.82702474,228
6061,14.82802474,228
6062,14.82902474,228
6063,14.83002474,228
6064,14.83102474,228
6065,14.83202474,228
6066,14.83302474,228
6067,14.83402474,228
6068,14.83502474,228
6069,14.83602474,228
6070,14.83702474,228
6071,14.83802474,228
6072,14.83902474,228
6073,14.84002474,228
6074,14.84102474,228
6075,14.84202474,228
6076,14.84302474,228
6077,14.84402474,228
6078,14.84502474,228
6079,14.84602474,228
6080,14.84702474,228
6081,14.84802474,228
6082,14.84902474,228
6083,14.85002474,228
6084,14.85102474,228
6085,14.85202474,228
6086,14.85302474,228
6087,14.85402474,228
6088,14.85502474,228
6089,14.85602474,228
6090,14.85702474,228
6091,14.85802474,228
6092,14.85902474,228
6093,14.86002474,228
6094,14.86102474,228
6095,14.86202474,228
6096,14.86302474,228
6097,14.86402474,228
6098,14.86502474,228
6099,14.86602474,228
6100,14.86702474,228
6101,14.86802474,228
6102,14.86902474,228
6103,14.87002474,228
6104,14.87102474,228
6105,14.87202474,228
6106,14.87302474,228
6107,14.87402474,228
6108,14.87502474,228
6109,14.87602474,228
6110,14.87702474,228
6111,14.87802474,228
6112,14.87902474,228
6113,14.88002474,228
6114,14.88102474,228
6115,14.88202474,228
6116,14.88302474,228
6117,14.88402474,228
6118,14.88502474,228
6119,14.88602474,228
6120,14.88702474,228
6121,14.88802474,228
6122,14.88902474,228
6123,14.89002474,228
6124,14.89102474,228
6125,14.89202474,228
6126,14.89302474,228
6127,14.89402474,228
6128,14.89502474,228
6129,14.89602474,228
6130,14.89702474,228
6131,14.89802474,228
6132,14.89902474,228
6133,14.90002474,228
6134,14.90102474,228
6135,14.90202474,228
6136,14.90302474,228
6137,14.90402474,228
6138,14.90502474,228
6139,14.90602474,228
6140,14.90702474,228
6141,14.90802474,228
6142,14.90902474,228
6143,14.91002474,228
6144,14.91102474,228
6145,14.91202474,228
6146,14.91302474,228
6147,14.91402474,228
6148,14.91502474,228
6149,14.91602474,228
6150,14.91702474,228
6151,14.91802474,228
6152,14.91902474,228
6153,14.92002474,228
6154,14.92102474,228
6155,14.92202474,228
6156,14.92302474,228
6157,14.92402474,228
6158,14.92502474,228
6159,14.92602474,228
6160,14.92702474,228
6161,14.92802474,228
6162,14.92902474,228
6163,14.93002474,228
6164,14.93102474,228
6165,14.93202474,228
6166,14.93302474,228
6167,14.93402474,228
6168,14.93502474,229
6169,14.93602474,229
6170,14.93702474,230
6171,14.93802474,234
6172,14.93902474,240
6173,14.94002474,244
6174,14.94102474,245
6175,14.94202474,245
6176,14.94302474,245
6177,14.94402474,245
6178,14.94502474,245
6179,14.94602474,245
6180,14.94702474,245
6181,14.94802474,245
6182,14.94902474,245
6183,14.95002474,245
6184,14.95102474,245
6185,14.95202474,245
6186,14.95302474,245
6187,14.95402474,245
6188,14.95502474,245
6189,14.95602474,245
6190,14.95702474,245
6191,14.95802474,245
6192,14.95902474,245
6193,14.96002474,245
6194,14.96102474,245
6195,14.96202474,245
6196,14.96302474,245
6197,14.96402474,245
6198,14.96502474,245
6199,14.96602474,245
6200,14.96702474,245
6201,14.96802474,245
6202,14.96902474,245
6203,14.97002474,245
6204,14.97102474,245
6205,14.97202474,245
6206,14.97302474,245
6207,14.97402474,245
6208,14.97502474,245
6209,14.97602474,245
6210,14.97702474,245
6211,14.97802474,245
6212,14.97902474,245
6213,14.98002474,245
6214,14.98102474,245
6215,14.98202474,245
6216,14.98302474,245
6217,14.98402474,245
6218,14.98502474,245
6219,14.98602474,245
6220,14.98702474,245
6221,14.98802474,245
6222,14.98902474,245
6223,14.99002474,245
6224,14.99102474,245
6225,14.99202474,245
6226,14.99302474,245
6227,14.99402474,245
6228,14.99502474,245
6229,14.99602474,245
6230,14.99702474,245
6231,14.99802474,245
6232,14.99902474,245
6233,15.00002474,245
6234,15.00102474,245
6235,15.00202474,245
6236,15.00302474,245
6237,15.00402474,245
6238,15.00502474,245
6239,15.00602474,245
6240,15.00702474,245
6241,15.00802474,245
6242,15.00902474,245
6243,15.01002474,245
6244,15.01102474,245
6245,15.01202474,245
6246,15.01302474,245
6247,15.01402474,245
6248,15.01502474,245
6249,15.01602474,245
6250,15.01702474,245
6251,15.01802474,245
6252,15.01902474,245
6253,15.02002474,245
6254,15.02102474,245
6255,15.02202474,245
6256,15.02302474,245
6257,15.02402474,245
6258,15.02502474,245
6259,15.02602474,245
6260,15.02702474,245
6261,15.02802474,245
6262,15.02902474,245
6263,15.03002474,245
6264,15.03102474,245
6265,15.03202474,245
6266,15.03302474,245
6267,15.03402474,245
6268,15.03502474,245
6269,15.03602474,245
6270,15.03702474,245
6271,15.03802474,245
6272,15.03902474,245
6273,15.04002474,245
6274,15.04102474,245
6275,15.04202474,245
6276,15.04302474,245
6277,15.04402474,245
6278,15.04502474,245
6279,15.04602474,245
6280,15.04702474,245
6281,15.04802474,245
6282,15.04902474,245
6283,15.05002474,245
6284,15.05102474,245
6285,15.05202474,245
6286,15.05302474,245
6287,15.05402474,245
6288,15.05502474,245
6289,15.05602474,245
6290,15.05702474,245
6291,15.05802474,245
6292,15.05902474,245
6293,15.06002474,245
6294,15.06102474,245
6295,15.06202474,245
6296,15.06302474,245
6297,15.06402474,245
6298,15.06502474,245
6299,15.06602474,245
6300,15.06702474,245
6301,15.06802474,245
6302,15.06902474,245
6303,15.07002474,245
6304,15.07102474,245
6305,15.07202474,245
6306,15.07302474,245
6307,15.07402474,245
6308,15.07502474,245
6309,15.07602474,245
6310,15.07702474,245
6311,15.07802474,245
6312,15.07902474,245
6313,15.08002474,245
6314,15.08102474,245
6315,15.08202474,245
6316,15.08302474,245
6317,15.08402474,245
6318,15.08502474,245
6319,15.08602474,245
6320,15.08702474,245
6321,15.08802474,245
6322,15.08902474,245
6323,15.09002474,245
6324,15.09102474,245
6325,15.09202474,245
6326,15.09302474,245
6327,15.09402474,245
6328,15.09502474,245
6329,15.09602474,245
6330,15.09702474,245
6331,15.09802474,245
6332,15.09902474,245
6333,15.10002474,245
6334,15.10102474,245
6335,15.10202474,245
6336,15.10302474,245
6337,15.10402474,245
6338,15.10502474,245
6339,15.10602474,245
6340,15.10702474,245
6341,15.10802474,245
6342,15.10902474,245
6343,15.11002474,245
6344,15.11102474,245
6345,15.11202474,245
6346,15.11302474,245
6347,15.11402474,245
6348,15.11502474,245
6349,15.11602474,245
6350,15.11702474,245
6351,15.11802474,245
6352,15.11902474,245
6353,15.12002474,245
6354,15.12102474,245
6355,15.12202474,245
6356,15.12302474,245
6357,15.12402474,245
6358,15.12502474,245
6359,15.12602474,245
6360,15.12702474,245
6361,15.12802474,245
6362,15.12902474,245
6363,15.13002474,245
6364,15.13102474,245
6365,15.13202474,245
6366,15.13302474,245
6367,15.13402474,245
6368,15.13502474,245
6369,15.13602474,245
6370,15.13702474,245
6371,15.13802474,245
6372,15.13902474,245
6373,15.14002474,245
6374,15.14102474,245
6375,15.14202474,245
6376,15.14302474,245
6377,15.14402474,245
6378,15.14502474,245
6379,15.14602474,245
6380,15.14702474,245
6381,15.14802474,245
6382,15.14902474,245
6383,15.15002474,245
6384,15.15102474,245
6385,15.15202474,245
6386,15.15302474,245
6387,15.15402474,245
6388,15.15502474,245
6389,15.15602474,245
6390,15.15702474,245
6391,15.15802474,245
6392,15.15902474,245
6393,15.16002474,245
6394,15.16102474,245
6395,15.16202474,245
6396,15.16302474,245
6397,15.16402474,245
6398,15.16502474,245
6399,15.16602474,245
6400,15.16702474,245
6401,15.16802474,245
6402,15.16902474,245
6403,15.17002474,245
6404,15.17102474,245
6405,15.17202474,245
6406,15.17302474,245
6407,15.17402474,245
6408,15.17502474,245
6409,15.17602474,245
6410,15.17702474,245
6411,15.17802474,245
6412,15.17902474,245
6413,15.18002474,245
6414,15.18102474,245
6415,15.18202474,245
6416,15.18302474,245
6417,15.18402474,245
6418,15.18502474,245
6419,15.18602474,245
6420,15.18702474,245
6421,15.18802474,245
6422,15.18902474,245
6423,15.19002474,245
6424,15.19102474,245
6425,15.19202474,245
6426,15.19302474,245
6427,15.19402474,245
6428,15.19502474,245
6429,15.19602474,245
6430,15.19702474,245
6431,15.19802474,245
